"DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h"
"DATA,170348,0,2500.0,1,8.342,0.996,8.320,1,8.106,0.011,0.093,92.0,1,4.945,0.217,1.069,79,1,3.704,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,180368,0,2500.0,1,8.333,0.996,8.312,1,8.104,0.011,0.093,92.0,1,4.945,0.217,1.072,79,1,3.702,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,190375,0,2500.0,1,8.341,0.997,8.332,1,8.104,0.011,0.093,92.0,1,4.944,0.227,1.121,79,1,3.702,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,200385,0,2500.0,1,8.340,0.997,8.326,1,8.102,0.011,0.093,92.0,1,4.944,0.221,1.088,79,1,3.702,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,210421,0,2500.0,1,8.334,0.997,8.322,1,8.101,0.011,0.093,92.0,1,4.943,0.219,1.080,79,1,3.702,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,220464,0,2500.0,1,8.337,0.997,8.320,1,8.100,0.011,0.093,92.0,1,4.945,0.216,1.082,79,1,3.702,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,230507,0,2500.0,1,8.344,0.996,8.328,1,8.099,0.011,0.093,92.0,1,4.944,0.221,1.089,79,1,3.701,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,240553,0,2500.0,1,8.339,0.997,8.330,1,8.098,0.011,0.093,92.0,1,4.944,0.223,1.099,80,1,3.701,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,250566,0,2500.0,1,8.339,0.996,8.318,1,8.097,0.011,0.093,92.0,1,4.943,0.223,1.102,79,1,3.700,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,260594,0,2500.0,1,8.346,0.995,8.322,1,8.096,0.011,0.093,92.0,1,4.944,0.222,1.097,80,1,3.700,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,270620,0,2500.0,1,8.345,0.997,8.334,1,8.095,0.011,0.093,92.0,1,4.944,0.227,1.122,80,1,3.700,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,280664,0,2500.0,1,8.342,0.997,8.332,1,8.094,0.011,0.093,92.0,1,4.944,0.224,1.104,79,1,3.699,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,290667,0,2500.0,1,8.352,0.998,8.344,1,8.093,0.011,0.093,92.0,1,4.944,0.224,1.102,80,1,3.697,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,300698,0,2500.0,1,8.350,0.998,8.344,1,8.093,0.011,0.093,92.0,1,4.945,0.220,1.085,79,1,3.697,14.4,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,310718,0,2500.0,1,8.348,0.998,8.344,1,8.092,0.011,0.093,92.0,1,4.944,0.226,1.114,79,1,3.697,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,320733,0,2500.0,1,8.352,0.998,8.348,1,8.090,0.011,0.093,92.0,1,4.944,0.224,1.103,80,1,3.697,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,330735,0,2500.0,1,8.348,0.997,8.338,1,8.090,0.011,0.093,92.0,1,4.945,0.220,1.083,80,1,3.697,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,340761,0,2500.0,1,8.355,0.997,8.346,1,8.088,0.011,0.093,92.0,1,4.944,0.220,1.083,80,1,3.696,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,350768,0,2500.0,1,8.351,0.998,8.350,1,8.088,0.011,0.093,92.0,1,4.944,0.226,1.116,80,1,3.695,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,360779,0,2500.0,1,8.353,0.998,8.348,1,8.087,0.011,0.093,92.0,1,4.945,0.220,1.083,80,1,3.696,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,370821,0,2500.0,1,8.358,0.998,8.352,1,8.086,0.011,0.093,91.9,1,4.945,0.220,1.085,80,1,3.695,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,380821,0,2500.0,1,8.352,0.998,8.346,1,8.085,0.011,0.093,91.9,1,4.945,0.227,1.123,80,1,3.695,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,390864,0,2500.0,1,8.358,0.997,8.352,1,8.084,0.011,0.093,91.9,1,4.944,0.226,1.115,80,1,3.695,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,400867,0,2500.0,1,8.350,0.997,8.336,1,8.083,0.011,0.093,91.9,1,4.944,0.219,1.084,80,1,3.695,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,410904,0,2500.0,1,8.354,0.996,8.334,1,8.083,0.011,0.093,91.9,1,4.945,0.216,1.068,81,1,3.694,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,420947,0,2500.0,1,8.354,0.995,8.324,1,8.081,0.011,0.093,91.9,1,4.944,0.223,1.104,80,1,3.694,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,430981,0,2500.0,1,8.353,0.998,8.346,1,8.081,0.011,0.093,91.9,1,4.943,0.226,1.116,81,1,3.692,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,441012,0,2500.0,1,8.357,0.997,8.344,1,8.081,0.011,0.093,91.9,1,4.945,0.219,1.086,80,1,3.692,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,451057,0,2500.0,1,8.365,0.998,8.359,1,8.080,0.011,0.093,91.9,1,4.945,0.221,1.071,80,1,3.692,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,461061,0,2500.0,1,8.363,0.999,8.369,1,8.079,0.011,0.093,91.9,1,4.945,0.221,1.090,81,1,3.691,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,471061,0,2500.0,1,8.363,0.998,8.361,1,8.078,0.011,0.093,91.9,1,4.945,0.222,1.095,81,1,3.691,14.1,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,481091,0,2500.0,1,8.369,0.999,8.375,1,8.077,0.011,0.093,91.9,1,4.945,0.226,1.116,80,1,3.690,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,491114,0,2500.0,1,8.367,1.001,8.383,1,8.077,0.011,0.093,91.9,1,4.944,0.223,1.105,81,1,3.690,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,501146,0,2500.0,1,8.371,1.000,8.387,1,8.075,0.011,0.093,91.9,1,4.945,0.221,1.091,81,1,3.690,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,511160,0,2500.0,1,8.371,0.999,8.375,1,8.075,0.011,0.093,91.9,1,4.944,0.223,1.104,81,1,3.690,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,521200,0,2500.0,1,8.369,0.999,8.371,1,8.074,0.011,0.093,91.9,1,4.945,0.223,1.085,81,1,3.689,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,531207,0,2500.0,1,8.370,0.999,8.381,1,8.072,0.011,0.093,91.9,1,4.944,0.222,1.100,81,1,3.689,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,541257,0,2500.0,1,8.375,0.999,8.377,1,8.071,0.011,0.093,91.9,1,4.944,0.226,1.120,81,1,3.690,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,551268,0,2500.0,1,8.372,0.999,8.379,1,8.071,0.011,0.093,91.9,1,4.945,0.220,1.088,81,1,3.689,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,561300,0,2500.0,1,8.370,0.999,8.371,1,8.072,0.011,0.093,91.9,1,4.945,0.220,1.088,81,1,3.689,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,571312,0,2500.0,1,8.377,0.999,8.377,1,8.071,0.011,0.093,91.9,1,4.945,0.220,1.089,81,1,3.688,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,581344,0,2500.0,1,8.375,0.999,8.383,1,8.070,0.011,0.093,91.9,1,4.945,0.219,1.086,81,1,3.688,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,591351,0,2500.0,1,8.373,0.999,8.375,1,8.070,0.011,0.093,91.9,1,4.945,0.218,1.097,81,1,3.688,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,601395,0,2500.0,1,8.376,0.997,8.365,1,8.069,0.011,0.093,91.9,1,4.945,0.224,1.107,81,1,3.688,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,611398,0,2500.0,1,8.382,0.999,8.385,1,8.070,0.011,0.093,91.9,1,4.945,0.221,1.096,81,1,3.688,13.9,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,621446,0,2500.0,1,8.375,0.998,8.375,1,8.069,0.011,0.093,91.9,1,4.945,0.221,1.093,82,1,3.686,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,631460,0,2500.0,1,8.381,0.998,8.373,1,8.068,0.011,0.093,91.9,1,4.945,0.223,1.104,82,1,3.686,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,641462,0,2500.0,1,8.377,0.999,8.381,1,8.068,0.011,0.092,91.9,1,4.945,0.221,1.097,81,1,3.685,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,651480,0,2500.0,1,8.376,0.998,8.367,1,8.067,0.011,0.092,91.9,1,4.945,0.222,1.099,81,1,3.685,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,661491,0,2500.0,1,8.381,0.997,8.373,1,8.067,0.011,0.092,91.9,1,4.945,0.224,1.107,81,1,3.685,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,671497,0,2500.0,1,8.377,0.998,8.371,1,8.061,0.011,0.092,91.9,1,4.944,0.221,1.096,81,1,3.684,13.6,0,0,0,1,0,1,0,0,1,0,1,0"
"DATA,681523,0,2500.0,1,8.388,0.997,8.377,1,8.074,0.011,0.093,91.9,1,4.943,0.198,0.979,82,1,3.685,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,691543,0,2500.0,1,8.391,0.997,8.383,1,8.074,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.684,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,701544,0,2500.0,1,8.390,0.996,8.373,1,8.074,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.682,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,711585,0,2500.0,1,8.392,0.997,8.381,1,8.074,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.682,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,721627,0,2500.0,1,8.395,0.998,8.385,1,8.074,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.684,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,731642,0,2500.0,1,8.393,0.996,8.371,1,8.074,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.682,13.6,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,741661,0,2500.0,1,8.395,0.997,8.381,1,8.074,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.682,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,751677,0,2500.0,1,8.396,0.997,8.381,1,8.074,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.682,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,761724,0,2500.0,1,8.397,0.997,8.381,1,8.074,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.682,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,771735,0,2500.0,1,8.396,0.996,8.377,1,8.072,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.681,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,781757,0,2500.0,1,8.396,0.996,8.377,1,8.071,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.681,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,791770,0,2500.0,1,8.400,0.997,8.383,1,8.072,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.680,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,801771,0,2500.0,1,8.400,0.996,8.383,1,8.072,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.680,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,811805,0,2500.0,1,8.398,0.995,8.367,1,8.071,0.011,0.093,91.9,1,4.945,0.198,0.979,83,1,3.680,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,821820,0,2500.0,1,8.401,0.996,8.381,1,8.071,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.680,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,831838,0,2500.0,1,8.401,0.996,8.381,1,8.070,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.680,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,841864,0,2500.0,1,8.403,0.996,8.381,1,8.070,0.011,0.093,91.9,1,4.945,0.198,0.979,83,1,3.679,13.4,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,851897,0,2500.0,1,8.403,0.995,8.373,1,8.070,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.679,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,861937,0,2500.0,1,8.403,0.995,8.379,1,8.069,0.011,0.093,91.9,1,4.945,0.198,0.979,82,1,3.679,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,871962,0,2500.0,1,8.405,0.996,8.381,1,8.069,0.011,0.093,91.9,1,4.946,0.198,0.979,83,1,3.679,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,882008,0,2500.0,1,8.405,0.995,8.377,1,8.069,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,892037,0,2500.0,1,8.409,0.997,8.395,1,8.069,0.011,0.093,91.9,1,4.946,0.198,0.979,83,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,902049,0,2500.0,1,8.409,0.996,8.391,1,8.067,0.011,0.093,91.9,1,4.946,0.198,0.979,82,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,912080,0,2500.0,1,8.408,0.995,8.377,1,8.068,0.011,0.093,91.9,1,4.946,0.198,0.979,83,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,922118,0,2500.0,1,8.407,0.994,8.365,1,8.068,0.011,0.093,91.9,1,4.947,0.198,0.979,83,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,932145,0,2500.0,1,8.410,0.995,8.383,1,8.067,0.011,0.093,91.9,1,4.947,0.198,0.979,83,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,942154,0,2500.0,1,8.410,0.995,8.381,1,8.067,0.011,0.093,91.9,1,4.947,0.198,0.979,83,1,3.678,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,952172,0,2500.0,1,8.412,0.995,8.383,1,8.067,0.011,0.092,91.9,1,4.946,0.198,0.979,83,1,3.676,13.1,0,0,0,1,0,1,0,0,0,0,1,0"
"DATA,962214,0,2500.0,1,8.337,0.996,8.316,1,8.035,0.011,0.092,91.9,1,4.920,0.377,1.855,81,1,3.676,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,972237,0,2500.0,1,8.303,0.998,8.296,1,8.034,0.011,0.092,91.9,1,4.908,0.463,2.270,81,1,3.678,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,982273,0,2500.0,1,8.305,1.000,8.314,1,8.033,0.011,0.092,91.9,1,4.909,0.459,2.255,81,1,3.676,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,992311,0,2500.0,1,8.301,0.999,8.304,1,8.032,0.011,0.092,91.9,1,4.908,0.457,2.245,81,1,3.676,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1002331,0,2500.0,1,8.301,0.999,8.300,1,8.031,0.011,0.092,91.9,1,4.908,0.456,2.239,81,1,3.675,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1012354,0,2500.0,1,8.300,0.997,8.290,1,8.031,0.011,0.092,91.9,1,4.908,0.455,2.237,81,1,3.675,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1022378,0,2500.0,1,8.305,0.998,8.298,1,8.030,0.011,0.092,91.9,1,4.908,0.455,2.234,82,1,3.675,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1032409,0,2500.0,1,8.311,0.996,8.287,1,8.030,0.011,0.092,91.9,1,4.908,0.454,2.231,81,1,3.672,12.8,0,91,0,1,0,1,1,1,0,0,1,0"
"DATA,1042432,0,2500.0,1,8.310,0.993,8.265,1,8.029,0.011,0.092,91.9,1,4.907,0.454,2.228,82,1,3.672,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1052453,0,2500.0,1,8.312,0.993,8.263,1,8.028,0.011,0.092,91.9,1,4.907,0.454,2.228,82,1,3.672,12.8,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1062463,0,2500.0,1,8.306,0.995,8.273,1,8.025,0.011,0.092,91.9,1,4.906,0.454,2.228,81,1,3.672,12.6,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1072468,0,2500.0,1,8.307,0.995,8.277,1,8.025,0.011,0.092,91.9,1,4.906,0.454,2.228,81,1,3.672,12.6,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1082489,0,2500.0,1,8.311,0.996,8.290,1,8.025,0.011,0.092,91.9,1,4.906,0.454,2.228,81,1,3.672,12.6,0,0,0,1,0,1,1,1,0,0,1,0"
"DATA,1092532,0,2500.0,1,8.317,0.995,8.281,1,8.023,0.011,0.092,91.9,1,4.905,0.454,2.228,81,1,3.672,12.6,0,0,0,1,0,1,1,1,0,0,1,0"


