"DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h"
"DATA,200562,0,2031.7,1,8.604,0.983,8.472,1,8.067,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,210602,0,2034.2,1,8.608,0.984,8.491,1,8.068,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,220603,0,2035.8,1,8.605,0.983,8.472,1,8.069,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,230641,0,2035.8,1,8.605,0.982,8.458,1,8.070,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,240650,0,2037.5,1,8.610,0.983,8.482,1,8.072,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,250660,0,2037.5,1,8.607,0.981,8.462,1,8.073,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,260672,0,2035.8,1,8.607,0.981,8.460,1,8.074,0.011,0.093,81.0,1,4.937,0.198,0.979,67,0,-1.000,-1.0,0,0,0,1,0,1,0,0,0,1,0,0"
"DATA,270710,0,1485.0,1,8.600,0.978,8.432,1,8.066,0.011,0.093,81.0,1,4.934,0.209,1.035,67,0,-1.000,-1.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,280748,0,1488.3,1,8.543,0.979,8.375,1,8.014,0.011,0.092,81.0,1,4.904,0.331,1.622,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,290758,0,1707.5,1,8.500,0.972,8.281,1,7.998,0.011,0.092,81.0,1,4.887,0.461,2.254,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,300800,0,1715.8,1,8.501,0.974,8.292,1,7.998,0.011,0.092,81.0,1,4.887,0.459,2.243,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,310804,0,1715.0,1,8.501,0.975,8.308,1,7.997,0.011,0.092,81.0,1,4.887,0.458,2.237,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,320839,0,1715.0,1,8.502,0.976,8.310,1,7.998,0.011,0.092,81.0,1,4.887,0.457,2.234,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,330839,0,1714.2,1,8.500,0.974,8.296,1,7.996,0.011,0.092,81.0,1,4.887,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,340856,0,1714.2,1,8.499,0.974,8.294,1,7.997,0.011,0.092,81.0,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,350888,0,1713.3,1,8.501,0.976,8.314,1,7.998,0.011,0.092,81.0,1,4.887,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,360894,0,1712.5,1,8.501,0.977,8.318,1,7.998,0.011,0.092,81.0,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,370900,0,1712.5,1,8.501,0.977,8.316,1,7.998,0.011,0.092,80.9,1,4.887,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,380928,0,1712.5,1,8.501,0.976,8.312,1,7.999,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,390940,0,1711.7,1,8.500,0.975,8.302,1,8.000,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,400941,0,1529.2,1,8.501,0.976,8.316,1,7.999,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,410978,0,1598.3,1,8.500,0.976,8.310,1,8.000,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,420992,0,1535.0,1,8.501,0.976,8.308,1,8.000,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,431037,0,1498.3,1,8.501,0.975,8.302,1,8.000,0.011,0.092,80.9,1,4.886,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,441060,0,1502.5,1,8.498,0.973,8.287,1,7.999,0.011,0.092,80.9,1,4.885,0.456,2.229,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,451077,0,1502.5,1,8.497,0.973,8.283,1,8.001,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,461111,0,1503.3,1,8.498,0.975,8.300,1,7.999,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,471117,0,1502.5,1,8.499,0.974,8.294,1,8.002,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,481148,0,1502.5,1,8.499,0.973,8.285,1,8.002,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,491162,0,1501.7,1,8.499,0.974,8.290,1,8.003,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,501169,0,1501.7,1,8.500,0.975,8.300,1,8.003,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,511212,0,1501.7,1,8.499,0.973,8.285,1,8.003,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,521223,0,1500.8,1,8.497,0.972,8.273,1,8.003,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,531271,0,1500.8,1,8.498,0.973,8.285,1,8.004,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,541318,0,1500.8,1,8.497,0.972,8.275,1,8.004,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,551336,0,1500.0,1,8.497,0.972,8.271,1,8.005,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,561364,0,1500.8,1,8.498,0.972,8.275,1,8.005,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,571387,0,1500.0,1,8.497,0.971,8.267,1,8.005,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,581399,0,1500.0,1,8.499,0.972,8.277,1,8.007,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,591408,0,1501.7,1,8.502,0.974,8.294,1,8.006,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,601420,0,1499.2,1,8.499,0.972,8.275,1,8.005,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"

"DATA,611425,0,1499.2,1,8.500,0.973,8.281,1,8.006,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,621444,0,1499.2,1,8.499,0.971,8.265,1,8.007,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,631453,0,1499.2,1,8.498,0.970,8.261,1,8.008,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,641474,0,1498.3,1,8.501,0.971,8.265,1,8.008,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,651506,0,1498.3,1,8.498,0.969,8.245,1,8.008,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"

"DATA,661570,0,1120.0,1,8.497,0.969,8.245,1,8.008,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,671609,0,1119.2,1,8.497,0.969,8.249,1,8.008,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,681638,0,1120.0,1,8.499,0.969,8.253,1,8.010,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,691677,0,1137.5,1,8.500,0.970,8.259,1,8.010,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,701704,0,1138.3,1,8.500,0.969,8.253,1,8.011,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,711706,0,1139.2,1,8.502,0.970,8.261,1,8.010,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"

"DATA,721715,0,1139.2,1,8.499,0.968,8.243,1,8.011,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,731753,0,1139.2,1,8.501,0.970,8.257,1,8.012,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,741794,0,1138.3,1,8.504,0.971,8.273,1,8.013,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,751795,0,1138.3,1,8.502,0.970,8.261,1,8.012,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,761842,0,1138.3,1,8.500,0.969,8.251,1,8.012,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,771845,0,1138.3,1,8.500,0.967,8.235,1,8.013,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,781888,0,1138.3,1,8.505,0.970,8.269,1,8.015,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,791904,0,1138.3,1,8.503,0.969,8.255,1,8.015,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"

"DATA,801936,0,1138.3,1,8.504,0.970,8.261,1,8.015,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,811942,0,1138.3,1,8.505,0.970,8.265,1,8.016,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,821973,0,1138.3,1,8.505,0.970,8.263,1,8.016,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,832012,0,1137.5,1,8.504,0.969,8.253,1,8.017,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,842030,0,1137.5,1,8.505,0.969,8.257,1,8.017,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,852043,0,1138.3,1,8.505,0.969,8.257,1,8.017,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,862052,0,1138.3,1,8.504,0.968,8.253,1,8.017,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,872081,0,1138.3,1,8.507,0.969,8.261,1,8.019,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,882081,0,1138.3,1,8.503,0.968,8.249,1,8.018,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,892091,0,1138.3,1,8.507,0.970,8.263,1,8.019,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,902106,0,1140.8,1,8.506,0.969,8.257,1,8.019,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,912111,0,1137.5,1,8.506,0.968,8.253,1,8.020,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,922121,0,1137.5,1,8.508,0.969,8.265,1,8.021,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,932127,0,1137.5,1,8.508,0.970,8.265,1,8.021,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,942150,0,1137.5,1,8.509,0.969,8.265,1,8.021,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,952164,0,1140.0,1,8.509,0.969,8.261,1,8.022,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,962168,0,1136.7,1,8.509,0.969,8.261,1,8.022,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,972185,0,1137.5,1,8.509,0.969,8.261,1,8.022,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,982197,0,1137.5,1,8.511,0.969,8.265,1,8.024,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,992204,0,1137.5,1,8.512,0.970,8.271,1,8.024,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1002213,0,1137.5,1,8.514,0.970,8.271,1,8.025,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1012247,0,1137.5,1,8.515,0.972,8.290,1,8.026,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1022259,0,1136.7,1,8.516,0.972,8.292,1,8.027,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1032307,0,1136.7,1,8.516,0.970,8.277,1,8.027,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1042333,0,1138.3,1,8.516,0.972,8.285,1,8.020,0.011,0.092,80.9,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1052354,0,853.3,1,8.516,0.971,8.287,1,8.028,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1062412,0,932.5,1,8.519,0.973,8.302,1,8.029,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1072431,0,740.0,1,8.494,0.952,8.113,1,8.027,0.011,0.092,80.9,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1082464,0,774.2,1,7.724,0.487,3.764,1,7.916,0.011,0.091,80.9,1,4.896,0.456,2.233,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,0,0,0"
"DATA,1092493,0,760.8,1,7.703,0.486,3.737,1,7.910,0.011,0.091,80.9,1,4.901,0.456,2.234,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,0,0,0"
"DATA,1102540,0,856.7,1,8.196,0.589,4.865,1,8.010,0.011,0.092,80.8,1,4.896,0.456,2.232,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1112540,0,850.8,1,8.508,0.973,8.290,1,8.017,0.011,0.092,80.8,1,4.885,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1122562,0,876.7,1,8.513,0.974,8.306,1,8.020,0.011,0.092,80.8,1,4.885,0.455,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1132574,0,877.5,1,8.515,0.974,8.312,1,8.023,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1142606,0,877.5,1,8.517,0.975,8.316,1,8.024,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1152614,0,876.7,1,8.519,0.975,8.318,1,8.026,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1162623,0,877.5,1,8.520,0.975,8.322,1,8.027,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1172629,0,877.5,1,8.520,0.973,8.310,1,8.025,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1182631,0,877.5,1,8.521,0.974,8.316,1,8.027,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1192659,0,877.5,1,8.520,0.974,8.308,1,8.028,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1202696,0,877.5,1,8.520,0.972,8.294,1,8.029,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1212715,0,877.5,1,8.523,0.974,8.314,1,8.030,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1222736,0,878.3,1,8.521,0.973,8.306,1,8.030,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1232771,0,877.5,1,8.520,0.970,8.283,1,8.031,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1242819,0,877.5,1,8.522,0.972,8.302,1,8.032,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1252858,0,877.5,1,8.522,0.972,8.298,1,8.032,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1262894,0,877.5,1,8.523,0.971,8.290,1,8.033,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1272903,0,877.5,1,8.523,0.971,8.296,1,8.034,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1282945,0,877.5,1,8.524,0.972,8.302,1,8.034,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1292946,0,877.5,1,8.523,0.972,8.296,1,8.034,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1302969,0,879.2,1,8.524,0.972,8.302,1,8.035,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1312998,0,877.5,1,8.527,0.973,8.318,1,8.036,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1323041,0,878.3,1,8.525,0.972,8.300,1,8.035,0.011,0.092,80.8,1,4.885,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1333088,0,877.5,1,8.527,0.973,8.316,1,8.035,0.011,0.092,80.8,1,4.886,0.456,2.228,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1343100,0,785.0,1,8.036,0.671,5.486,1,7.911,0.011,0.091,80.8,1,4.890,0.456,2.232,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,1,0,0"
"DATA,1353137,0,792.5,1,7.875,0.476,3.754,1,7.920,0.011,0.091,80.8,1,4.905,0.457,2.241,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,0,0,0"
"DATA,1363150,0,665.0,1,7.845,0.483,3.788,1,7.905,0.011,0.091,80.8,1,4.894,0.457,2.237,67,0,-1.000,-1.0,0,0,0,1,0,1,1,1,0,0,0,0"
