"DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h"
"DATA,2115235,0,2350.8,1,8.458,0.975,8.257,1,7.952,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.741,33.8,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2125238,0,2350.0,1,8.460,0.974,8.255,1,7.952,0.011,0.091,70.7,1,4.914,0.273,1.343,67,1,3.741,33.8,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2135266,0,2350.8,1,8.460,0.975,8.259,1,7.954,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.741,33.8,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2145276,0,2351.7,1,8.460,0.975,8.261,1,7.954,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.741,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2155280,0,2349.2,1,8.460,0.975,8.265,1,7.956,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.741,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2165298,0,2349.2,1,8.462,0.975,8.265,1,7.956,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.740,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2175341,0,2349.2,1,8.465,0.976,8.279,1,7.958,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.740,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2185354,0,2348.3,1,8.465,0.974,8.265,1,7.959,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.740,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2195390,0,2347.5,1,8.464,0.974,8.261,1,7.960,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.739,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2205395,0,2347.5,1,8.467,0.976,8.281,1,7.962,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.740,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2215405,0,2349.2,1,8.468,0.975,8.269,1,7.962,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.740,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2225441,0,2346.7,1,8.469,0.976,8.277,1,7.962,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.739,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2235454,0,2345.8,1,8.470,0.976,8.277,1,7.964,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2245492,0,2347.5,1,8.473,0.978,8.302,1,7.964,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.737,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2255536,0,2342.5,1,8.477,0.979,8.316,1,7.967,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2265584,0,2341.7,1,8.478,0.979,8.316,1,7.966,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.4,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2275608,0,2341.7,1,8.477,0.978,8.306,1,7.967,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2285646,0,2339.2,1,8.476,0.977,8.302,1,7.969,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.737,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2295680,0,2335.8,1,8.479,0.978,8.310,1,7.970,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.737,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2305723,0,2312.5,1,8.480,0.978,8.306,1,7.971,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.736,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2315762,0,2335.0,1,8.480,0.977,8.300,1,7.971,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2325810,0,2332.5,1,8.480,0.977,8.302,1,7.972,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.737,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2335815,0,2321.7,1,8.478,0.976,8.287,1,7.972,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.736,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2345821,0,2329.2,1,8.479,0.975,8.285,1,7.973,0.011,0.091,70.7,1,4.913,0.273,1.343,67,1,3.736,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2355868,0,2314.2,1,8.484,0.978,8.318,1,7.973,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.735,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2365873,0,2323.3,1,8.487,0.978,8.322,1,7.974,0.011,0.091,70.7,1,4.912,0.273,1.343,67,1,3.735,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2375885,0,2322.5,1,8.484,0.977,8.302,1,7.976,0.011,0.092,70.7,1,4.913,0.273,1.342,67,1,3.735,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2385933,0,2322.5,1,8.485,0.976,8.300,1,7.976,0.011,0.092,70.7,1,4.912,0.272,1.339,67,1,3.735,33.0,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2395948,0,2301.7,1,8.486,0.977,8.304,1,7.976,0.011,0.092,70.7,1,4.911,0.272,1.337,67,1,3.735,32.6,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2405974,0,2318.3,1,8.487,0.976,8.302,1,7.978,0.011,0.092,70.7,1,4.911,0.272,1.337,67,1,3.734,32.6,0,0,0,1,0,1,0,1,0,1,0,0"
"DATA,2415980,0,2317.5,1,8.487,0.976,8.302,1,7.979,0.011,0.092,70.7,1,4.910,0.272,1.337,67,1,3.732,32.6,0,0,0,1,0,1,0,1,0,1,0,0"






