JÅLCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,2664000,-0.999579,0.029012,1378.3,8.364,8.357,7.915,84.7,1.794,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2666000,-0.999575,0.029158,1377.5,8.365,8.355,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2668000,-0.999571,0.029303,1378.3,8.364,8.352,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2670000,-0.999566,0.029448,1378.3,8.364,8.352,7.913,84.6,1.793,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2672000,-0.999562,0.029594,1378.3,8.364,8.352,7.914,84.6,1.793,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2674000,-0.999558,0.029739,1378.3,8.364,8.352,7.913,84.6,1.793,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2676000,-0.999553,0.029884,1377.5,8.364,8.352,7.914,84.6,1.793,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2678000,-0.999549,0.030030,1378.3,8.365,8.355,7.913,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2680000,-0.999545,0.030175,1378.3,8.366,8.359,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2682000,-0.999540,0.030321,1378.3,8.367,8.363,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2684000,-0.999536,0.030466,1378.3,8.368,8.365,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2686000,-0.999531,0.030612,1378.3,8.368,8.365,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2688000,-0.999527,0.030757,1377.5,8.368,8.361,7.914,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2690000,-0.999522,0.030902,1378.3,8.368,8.359,7.914,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2692000,-0.999518,0.031047,1378.3,8.368,8.357,7.913,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2694000,-0.999513,0.031193,1378.3,8.369,8.359,7.916,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2696000,-0.999509,0.031338,1378.3,8.368,8.363,7.914,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2698000,-0.999504,0.031484,1378.3,8.368,8.363,7.915,84.7,1.794,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2700000,-0.999500,0.031629,1378.3,8.368,8.365,7.915,84.7,1.794,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2702000,-0.999495,0.031774,1378.3,8.367,8.365,7.915,84.7,1.794,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2704000,-0.999490,0.031920,1378.3,8.368,8.365,7.916,84.7,1.794,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2706000,-0.999486,0.032065,1378.3,8.368,8.363,7.916,84.8,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2708000,-0.999481,0.032211,1378.3,8.368,8.361,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2710000,-0.999476,0.032356,1378.3,8.367,8.355,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2712000,-0.999472,0.032501,1378.3,8.367,8.352,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2714000,-0.999467,0.032647,1378.3,8.367,8.348,7.916,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2716000,-0.999462,0.032792,1378.3,8.367,8.348,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2718000,-0.999457,0.032937,1378.3,8.368,8.350,7.916,84.8,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2720000,-0.999453,0.033083,1378.3,8.368,8.352,7.916,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2722000,-0.999448,0.033228,1379.2,8.368,8.355,7.914,84.6,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2724000,-0.999443,0.033373,1378.3,8.368,8.355,7.916,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2726000,-0.999438,0.033519,1379.2,8.369,8.357,7.917,84.8,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2728000,-0.999433,0.033664,1378.3,8.369,8.357,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2730000,-0.999428,0.033809,1379.2,8.369,8.359,7.915,84.7,1.795,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2732000,-0.999423,0.033955,1378.3,8.368,8.361,7.911,84.4,1.793,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2734000,-0.999418,0.034100,1379.2,8.367,8.363,7.911,84.5,1.792,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2736000,-0.999413,0.034245,1379.2,8.366,8.363,7.911,84.4,1.790,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2738000,-0.999408,0.034391,1379.2,8.365,8.365,7.911,84.5,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2740000,-0.999403,0.034536,1379.2,8.365,8.367,7.911,84.5,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2742000,-0.999398,0.034682,1379.2,8.365,8.365,7.911,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2744000,-0.999393,0.034827,1379.2,8.365,8.365,7.911,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2746000,-0.999388,0.034972,1379.2,8.363,8.363,7.910,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2748000,-0.999383,0.035118,1379.2,8.362,8.355,7.909,84.3,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2750000,-0.999378,0.035263,1379.2,8.360,8.348,7.909,84.3,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2752000,-0.999373,0.035409,1378.3,8.360,8.344,7.909,84.3,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2754000,-0.999368,0.035554,1378.3,8.359,8.338,7.910,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2756000,-0.999363,0.035699,1379.2,8.360,8.340,7.910,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2758000,-0.999357,0.035844,1378.3,8.360,8.342,7.910,84.4,1.788,95.0,54.7,1,0,1,0,0,0,1,0,0
DATA,2760000,-0.999352,0.035990,1379.2,8.361,8.344,7.910,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2762000,-0.999347,0.036135,1379.2,8.361,8.346,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2764000,-0.999342,0.036280,1378.3,8.362,8.348,7.910,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2766000,-0.999336,0.036426,1378.3,8.362,8.352,7.910,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2768000,-0.999331,0.036571,1379.2,8.362,8.355,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2770000,-0.999326,0.036716,1378.3,8.362,8.357,7.910,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2772000,-0.999320,0.036862,1377.5,8.362,8.355,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2774000,-0.999315,0.037007,1377.5,8.362,8.355,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2776000,-0.999310,0.037153,1377.5,8.362,8.350,7.911,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2778000,-0.999304,0.037298,1377.5,8.362,8.350,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2780000,-0.999299,0.037443,1377.5,8.362,8.350,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2782000,-0.999293,0.037589,1377.5,8.363,8.346,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2784000,-0.999288,0.037734,1377.5,8.362,8.340,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2786000,-0.999282,0.037879,1378.3,8.362,8.340,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2788000,-0.999277,0.038024,1379.2,8.362,8.340,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2790000,-0.999271,0.038170,1379.2,8.363,8.342,7.910,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2792000,-0.999266,0.038315,1379.2,8.363,8.346,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2794000,-0.999260,0.038460,1379.2,8.363,8.348,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2796000,-0.999255,0.038606,1379.2,8.363,8.350,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2798000,-0.999249,0.038751,1379.2,8.363,8.352,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2800000,-0.999243,0.038897,1376.7,8.363,8.350,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2802000,-0.999238,0.039042,1465.8,8.363,8.350,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2804000,-0.999232,0.039187,1525.8,8.362,8.348,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2806000,-0.999226,0.039333,1864.2,8.362,8.348,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2808000,-0.999220,0.039478,1898.3,8.363,8.348,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2810000,-0.999215,0.039623,1900.0,8.362,8.344,7.911,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2812000,-0.999209,0.039769,1900.8,8.361,8.342,7.911,84.4,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2814000,-0.999203,0.039914,1901.7,8.361,8.338,7.911,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2816000,-0.999197,0.040059,1900.8,8.360,8.336,7.911,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2818000,-0.999191,0.040204,1900.8,8.361,8.338,7.912,84.5,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2820000,-0.999186,0.040350,1900.8,8.362,8.342,7.913,84.6,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2822000,-0.999180,0.040495,1900.8,8.363,8.348,7.917,84.8,1.788,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2824000,-0.999174,0.040641,1900.0,8.365,8.352,7.918,84.9,1.790,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2826000,-0.999168,0.040786,1900.8,8.367,8.355,7.919,84.9,1.791,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2828000,-0.999162,0.040931,1900.0,8.368,8.355,7.920,85.0,1.792,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2830000,-0.999156,0.041077,1900.8,8.369,8.352,7.919,84.9,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2832000,-0.999150,0.041222,1900.8,8.368,8.350,7.920,85.0,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2834000,-0.999144,0.041368,1900.0,8.369,8.348,7.921,85.1,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2836000,-0.999138,0.041512,1900.0,8.368,8.348,7.919,85.0,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2838000,-0.999132,0.041658,1900.0,8.366,8.338,7.917,84.8,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2840000,-0.999126,0.041803,1900.0,8.361,8.310,7.914,84.6,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2842000,-0.999120,0.041949,1900.0,8.359,8.304,7.919,85.0,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2844000,-0.999114,0.042094,1900.8,8.358,8.298,7.919,85.0,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2846000,-0.999108,0.042239,1900.0,8.359,8.300,7.920,85.0,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2848000,-0.999101,0.042384,1900.8,8.360,8.310,7.920,85.0,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2850000,-0.999095,0.042530,1900.8,8.363,8.322,7.919,84.9,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2852000,-0.999089,0.042675,1900.0,8.363,8.320,7.919,85.0,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2854000,-0.999083,0.042820,1900.0,8.362,8.318,7.921,85.1,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2856000,-0.999077,0.042966,1899.2,8.363,8.318,7.922,85.1,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2858000,-0.999070,0.043111,1900.0,8.363,8.314,7.920,85.0,1.793,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2860000,-0.999064,0.043256,1900.0,8.363,8.310,7.920,85.0,1.793,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2862000,-0.999058,0.043401,1900.0,8.363,8.312,7.921,85.1,1.793,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2864000,-0.999051,0.043547,1900.0,8.363,8.312,7.922,85.1,1.793,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2866000,-0.999045,0.043692,1897.5,8.365,8.318,7.922,85.1,1.794,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2868000,-0.999039,0.043837,2135.0,8.366,8.324,7.922,85.1,1.795,95.0,54.4,1,0,1,0,0,0,1,0,0
DATA,2870000,-0.999032,0.043983,2500.0,8.366,8.324,7.920,85.0,1.795,95.0,54.1,1,0,1,0,0,0,1,0,0
DATA,2872000,-0.999026,0.044128,2500.0,8.367,8.324,7.922,85.2,1.795,95.0,54.1,1,0,1,0,0,0,1,0,0
DATA,2874000,-0.999019,0.044273,2500.0,8.366,8.320,7.921,85.0,1.795,95.0,54.1,1,0,1,0,0,0,1,0,0
DATA,2876000,-0.999013,0.044419,2500.0,8.366,8.318,7.921,85.1,1.795,95.0,54.1,1,0,1,0,0,0,1,0,0
DATA,2878000,-0.999007,0.044564,2500.0,8.367,8.318,7.922,85.1,1.795,95.0,54.1,1,0,1,0,0,0,1,0,0
