
-­^m/	o^­Y/	/þLCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,218000,-0.245519,-0.969392,66.7,0.672,0.000,7.902,83.9,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,220000,-0.245660,-0.969356,66.7,0.672,0.000,7.901,83.8,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,222000,-0.245801,-0.969320,66.7,0.672,0.000,7.901,83.8,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,224000,-0.245942,-0.969285,66.7,0.672,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,226000,-0.246083,-0.969249,66.7,0.672,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,228000,-0.246224,-0.969213,66.7,0.672,0.000,7.901,83.8,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,230000,-0.246365,-0.969177,66.7,0.673,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,232000,-0.246506,-0.969141,66.7,0.673,0.000,7.898,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,234000,-0.246647,-0.969105,66.7,0.672,0.000,7.899,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,236000,-0.246788,-0.969070,66.7,0.672,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,238000,-0.246929,-0.969034,66.7,0.672,0.000,7.899,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,240000,-0.247070,-0.968998,66.7,0.672,0.000,7.898,83.6,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,242000,-0.247210,-0.968962,66.7,0.672,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,244000,-0.247352,-0.968926,66.7,0.673,0.000,7.900,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,246000,-0.247492,-0.968890,66.7,0.673,0.000,7.898,83.6,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,248000,-0.247633,-0.968854,66.7,0.673,0.000,7.899,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,250000,-0.247774,-0.968818,66.7,0.673,0.000,7.899,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
